name,price,status,shipping,free_returns,items_sold
"Lenovo IdeaPad 1 14"" HD Intel N4500 8GB RAM 256GB Storage Office 365 1TB Cloud",22900,Lenovo,0,True,
Dell Precision 7530 i9-8950HK 32GB 512GB SSD Quadro P1000 +Docking Station-Win11,34900,Dell,2500,False,
"Lenovo ThinkPad T14 14"" Intel Core i7 4.8GHz 32GB 512GB SSD Win11",39950,Lenovo,0,True,71
"ASUS Vivobook 16"" Copilot+ PC Snapdragon X126100 16GB 1TB X1607QA-IS56 Silver",40900,1 TB,0,True,
"HP 15-dy2713st 15.6"" FHD Laptop Intel i3-1125G4 2.00 GHz 8GB RAM 256GB SSD W11H",20424,HP,0,True,72
"Acer TravelMate Spin B3 2-in-1 11.6"" Touch N5030 8GB RAM 256G SSD Windows 11 Pro",13999,256 GB,0,True,59
"Dell Inspiron 15 15.6"" Touchscreen Laptop AMD Ryzen 7 7730U 16GB RAM 512GB SSD",40999,512 GB,0,False,
New ListingDell Latitude 7410 | i7-10610U | 16GB RAM | 512GB NVMe | Linux | READ,13000,Dell,2119,False,
"Dell Precision 7560 Laptop - 2.5 GHz i7-11850H 32GB 512GB Cam NVIDIA T1200 15.6""",44900,Dell,0,True,98
"Dell Latitude 5420 Laptop - 2.6 GHz i5-1145G7 16GB 512GB SSD - 14"" Touchscreen",25800,512 GB,0,True,46
New ListingDell Latitude Laptop 11.6” Touch 8GB  128GB SSD Intel Pentium Silver Win 11 Ofce,7900,128 GB,1000,False,
HP Elitebook 840 G8  i7-11651G7  2.8GHz 16 GB RAM 512 GB SSD Laptop,29999,512 GB,0,True,368
"New ListingDell Inspiron 15 3583 Intel Celeron 4205U 4GB 128GB SSD 15.6"" Win11 Home Retail",19500,128 GB,0,True,
"2026 HP Touch Laptop 15.6"" 8-Core AMD Ryzen 7 16GB RAM & 512GB SSD Office 2024",54900,512 GB,0,True,
"2026 ASUS Vivobook 16"" Laptop 10-Core Intel i7-1355U 16GB RAM & 512GB SSD Office",50900,512 GB,0,True,
"2026 HP Laptop Computer 15.6"" Touch 13th Gen Intel i5, 16GB RAM 512GB SSD WinPro",55900,512 GB,0,True,
2026 HP Laptop Computer 14 Office 2024 Intel CPU 8GB RAM & 628GB Storage Win Pro,28900,500 GB,0,True,
"2026 HP Laptop Computer 15.6"" FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win11Pro",33900,Brand New,0,True,
"2026 HP Laptop 17.3"" FHD 6-Core AMD Ryzen 5 Up to 64GB RAM 2TB SSD Win 11 Pro",54900,Brand New,0,True,
"ASUS Chromebook Plus CX 14"" Touchscreen Laptop. Intel Core 3-N355, 256GB, 8GB Ob",15500,256 GB,0,False,
ASUS - Zenbook S 16 163K OLED Touch Screen Laptop - Copilot+ PC - AMD Ryzen...,149999,ASUS,0,False,291
"Dell Latitude 3190 2-in-1 11.6"" Pentium Silver N5030 @1.10GHz 4GB RAM 128GB SSD",8800,128 GB,0,True,138
"New ListingDell Latitude 5420 14"" Touchscreen Laptop i5 11th Gen 16GB RAM 256GB SSD Win 11",22900,238 GB,0,False,
"New ListingUsed HP 15-db0011dx 15"" Laptop AMD A6-9225 4GB 1TB Win 10 - Black",25,1 TB,0,True,
"Acer Aspire Go 15 15.6"" Laptop AMDRyzen5 16GB RAM 1TB SSD AG15-21PT Refurbished",33199,Acer,0,True,156
"Dell Latitude 3189 Touchscreen Laptop 11.6"" Celeron 4GB 128GB SSD Windows 10",9800,128 GB,0,False,476
"Acer Aspire 5 Slim 15.6"" FHD IPS Laptop Intel i3-1115G4 Dual Core 4GB DDR4 128GB",17500,128 GB,2625,False,
"New ListingHP 14-fq1035cl  14"" Touch Notebook | Ryzen 7 5700U | 16GB | 500GB | 45W AC",17999,HP,1196,False,
NEW 2026 HP Laptop Computer 14 Quad-Core Intel Processor 8GB RAM & 628GB Storage,29900,Brand New,0,True,
2026 HP Laptop 15.6 Touch Ryzen 5 8GB RAM Up to 2TB SSD Copilot Office 2024 Pro,33900,Brand New,0,True,
"HP Laptop Notebook 15.6 AMD Athlon Upto 3.2GHz, 16GB RAM 1TB SSD Office 2024 Pro",31600,Brand New,0,True,
"ASUS Vivobook 14"" FHD Laptop Intel Core i7-1355U 12GB RAM 512GB SSD - NEW",40500,Brand New,0,True,
"HP ProBook x360 11 G5 Laptop Celeron N4020 4GB 64GB  11.6"" Touch W11 Pro 2 in 1",8200,64 GB,0,False,110
"HP 15-fd0082wm 15.6"" HD N200 1GHz Integrated Intel Graphics 4GB RAM 128GB SSD",15800,HP,0,True,82
"Dell Latitude 5420 14"" Touch Core i5-1145G7 2.6GHz 16GB RAM 256GB SSD WIN 11 PRO",19200,256 GB,0,False,18
"DELL CHROMEBOOK 13 3380 13.3"" 1.6GHz CELERON 4GB RAM 32GB SSD TOUCH SCREEN",2600,32 GB,0,False,
2026 Dell Inspiron Laptop 15 Touch 10-Core Intel i5 Upto 64GB RAM 2TB SSD WinPRO,47900,Brand New,0,True,
"Acer R13 Touchscreen 13"" Chromebook  4GB RAM 32GB SSD Silver",6200,32 GB,0,False,84
"NIMO 15.6"" FHD Laptop Ryzen 5 32GB RAM 1TB SSD Backlit FP",22899,1 TB,0,False,
"Lenovo ThinkPad T14 Touch 14"" Intel Core i7 4.90 GHz 48GB RAM 4TB SSD Win 11 Pro",35999,Very Good - Refurbished,0,True,
"Windows 11 Home Laptop Notebook PC Computer, 8GB Ram, Webcam, Wifi, and HDMI",14400,250 GB,0,True,210
New ListingDell Inspiron 3537 Intel i3 4GB RAM 500 GB SSD Windows 10,5999,500 GB,0,False,
New ListingLenovo ThinkPad T14 Gen 3 i5-i5-1245U -16GB RAM--Full Microsoft office,10000,Lenovo,1175,False,
"2026 HP Victus Gaming Laptop 15.6"" 144Hz Intel i5 RTX 3050 Upto 64GB RAM 2TB SSD",65900,Brand New,0,True,
"2026 HP Laptop Computer 15.6"" Touch 13th Gen Intel i3, 16GB RAM 1TB SSD, WinPro",61900,1 TB,0,True,
"2026 HP Victus Gaming Laptop 15.6"" Ryzen 7 NVIDIA RTX 4050 Upto 64GB RAM 2TB SSD",76900,Brand New,0,True,
"2026 Lenovo IdeaPad Laptop 14"" Intel i3 Upto 40GB RAM & 2TB SSD Office 2024 Pro",32900,Brand New,0,True,
"Acer C738T-C5R6 4GB 32GB SSD 2-in-1 TouchScreen 360 Hinge 11.6"" inch. Chromebook",6800,32 GB,0,False,291
"New ListingHP 15-fd0083wm (128GB SSD, Intel Pentium N-Series, 1.80 GHz, 4GB) Laptop - Red -",17118,128 GB,912,False,
New ListingDell Latitude Laptop 11.6” Touch 8GB  128GB SSD Intel Pentium Silver Win 11 Ofce,7900,128 GB,1000,False,
"Dell Precision 3560 15.6"" Intel i7-1185G7 3.0GHz 16GB RAM Quadro T500 Grade B",22000,Dell,1299,True,34
"Dell Latitude 5400 Chrome 14"" Intel Celeron 4305U 8GB DDR4 256GB SSD ChromeOS",10498,Dell,0,True,
"New ListingDell Latitude 5530 (15.6"", 16GB, 256GB SSD, i5-1235U 4.40GHz) Win 11 Pro, Silver",28500,256 GB,0,False,
"2026 Lenovo V15 Business Laptop Office 15.6"" AMD Ryzen 7 16GB RAM 1TB SSD WinPro",65900,1 TB,0,True,
"2025 Acer Aspire 5 14"" Laptop Quad-Core Intel i5 12GB RAM 512GB SSD Office 2024",39900,512 GB,0,True,9
"Dell Latitude 5500 15.6"" Core i7-8665U 1.9GHz 12GB RAM 256GB Nvme Wifi Win 11",18000,256 GB,0,False,
"Evolve III Maestro 11.6'' (64GB eMMC, Intel Celeron N3450, 1.1GHz, 4GB RAM)...",9000,64 GB,1278,False,
"Dell Chromebook 3100 11.6"" Celeron 1.1GHz 4GB 8GB RAM 32GB SSD",9999,Good - Refurbished,0,True,
"Dell 5190 Chromebook Touchscreen Laptop 11.6"" Celeron 4GB Ram 32GB SSD Good",4499,32 GB,0,False,
"Dell 15 Laptop DC15250-15.6-inch FHD (1920x1080) 120Hz Display, Intel Core i5-13",20000,Dell,0,False,
"15.6"" DELL Latitude Laptop: i7-8650U (16GB RAM - 256GB NVME SSD) Windows 11 Pro",32438,Dell,0,True,636
"HP Chromebook 11A G8 EE Laptop 11.6"" intel N4020  4GB RAM 32GB SSD",5600,32 GB,0,False,61
New ListingLenovo Thinkpad 12th Gen I7-1206 16GB RAM 512GB SSD Win 11 Pro Laptop Computer,52000,512 GB,912,False,
New Listingdell latitude e7470 laptop i7,4000,Dell,1353,False,
New ListingDell Latitude 7420 Intel Core i7-1185G7 3.0GHz 16GB RAM 500B SSD WIN 11 PRO,19999,Pre-Owned,,False,
"New ListingASUS Q525UAR (2-in-1 ) i7-8550U, 16GB RAM, 512GB SSD, Touch, Win11Home",24999,ASUS,0,False,
"HP Spectre 13""/i7-7500/8Gb/ssd 127Gb/Camera  NO BATTERY/ NO AC /PARTS ONLY #17",6500,HP,1325,False,
"New ListingHP 255 G7 15.6 in (256GB SSD, AMD A6 Dual-Core, 2.60 GHz, 8GB) Laptop -...",12500,256 GB,0,False,
"New Listing14"" Dell Latitude 7480 2-in-1 Laptop, I7-7600U 8GB RAM, 240GB SSD, WIN 11 PRO",12000,240 GB,876,False,
"Dell Chromebook  (11.6"",Celeron, 4GB RAM, 32GB, ChromeOS)  touch screen BLUE",5900,32 GB,0,False,
"2026 15.6 inch Laptop 16GB+512GB Windows 11 Computers  WiFi, Bluetooth, Type-C",22900,Brand New,0,True,
New ListingHP Elitebook 8460p Laptop - Lot Of 2 - Parts or Repairs,4600,HP,1033,False,
"HP 15-fd0139wm 15.6"" FHD Touchscreen i3-N305 1.8GHz Intel UHD Graphics 8GB RAM",24700,HP,0,True,34
2026 HP Laptop Notebook 15.6 Touch Office 2024 AMD Ryzen 5 8GB RAM 512GB SSD Pro,38900,512 GB,0,True,
2026 HP Laptop Computer 17.3 FHD 6-Core Ryzen 5 Up to 64GB RAM & 2TB SSD Win Pro,54900,Brand New,0,True,
"New Lenovo V15 Gen 4 15.6"" FHD 8-Core i5-13420H 24GB 1TB SSD Webcam Win 11 Pro",47999,24 GB,0,False,
"VAIO 15.6"" Laptop VWNC51529-RG Intel Core i5 16GB RAM 512GB SSD Win 11 Rose Gold",26599,Sony,0,False,
"Dell Latitude 5420 14"" Touch Core i5-1145G7 2.6GHz 16GB RAM 256GB SSD WIN 11 PRO",19200,256 GB,0,False,18
Dell Latitude 5440 14” FHD Laptop Core i5 13th Gen 16GB RAM 512GB SSD Win 11 Pro,43261,Dell,0,False,
"NIMO 15.6"" FHD Laptop Ryzen 5 32GB RAM 1TB SSD Backlit FP",22899,1 TB,0,False,
"Dell Touchscreen Chromebook 3100 11"" Celeron 1.1GHz/4GB/32GB P30T001 w/Warranty",5900,Dell,0,False,
Dell Latitude 5590 Laptop 15.6” FHD Core i7 16GB RAM 256GB SSD Windows 11 HDMI,31172,Dell,0,False,
Lenovo Yoga 11e Touchscreen 2-in-1 Laptop Pentium 4GB RAM 256GB SSD Windows 11,11999,Lenovo,0,False,
"Windows Vista Home P 64 Bit 14"" - 15.6"" Laptop Notebook PC Computer DVDR WIFI",7999,120 GB,2500,False,61
Dell Precision 3560 15.6” FHD Laptop Core i7 16GB RAM 512GB SSD Windows 11 Pro,45142,Dell,0,False,
"HP ProBook x360 11 G5 Laptop Celeron N4020 4GB 64GB 11.6"" Touch W11 Pro 2 in 1 !",7999,64 GB,0,False,372
DELL Latitude 5320 13.3'' I7-1185G7 3.0GHz 32 GB DDR4 256GB SSD SILVER Wins 11,19900,256 GB,1200,True,
"12.5"" DELL Latitude Laptop: Intel i5 (8GB RAM~256GB SSD) Zorin Core Edition!🔥🔥",11995,Dell,0,False,
"HP 15-fd0230wm LAPTOP 15.6"" FHD Touchscreen i3-N305 1.8GHz Intel UHD Graphics",25600,HP,0,True,
"15.6"" FHD DELL Latitude Laptop: i7-8665U 8GB RAM, 256GB NVME SSD! Windows 11 Pro",27080,Dell,0,False,
"2026 Lenovo IdeaPad Laptop 15.6"" 1-Yr MS 365 Intel Dual-Core 12GB RAM 384GB SSD",32900,128 GB,0,False,
"Microsoft Surface Pro 11 13"" Snapdragon X Plus 16GB 512GB Touch Win11 Black",43399,512 GB,0,False,
"Dell Precision 7560 Laptop - 2.5 GHz i7-11850H 32GB 512GB Cam NVIDIA T1200 15.6""",44900,Dell,0,False,98
"HP 14-ep2012wm 14"" HD N4020 2.6GHz Intel Graphics 4GB RAM 128GB SSD Win 11 Home",13800,HP,0,False,
"HP 15-dy2713st 15.6"" FHD Laptop Intel i3-1125G4 2.00 GHz 8GB RAM 256GB SSD W11H",20424,HP,0,False,
"HP ProBook x360 11 G5 Windows Celeron N4020 4GB 64GB 11.6"" Touch W11 Pro 2 in 1",6799,64 GB,0,False,
Lenovo ThinkPad T16 Gen 1 Magnesium Intel i7 12th 24GB RAM 512GB HD Windows 11,38000,Lenovo,1250,False,
MSI Katana 15.6 inch 144Hz Gaming Laptop Intel Core i7-14650HX NVIDIA GeForce RT,35900,MSI,0,False,
"Dell Latitude 3120  11.6"" Laptop Pentium N6000  8GB RAM 256GB SSD  Win 11 Pro",10800,256 GB,0,False,50
"LENOVO IDEAPAD SLIM 3X 15.3""  WUXGA 16GB 1TB SSD  WINDOWS 11 HOME - GRAY",38499,Open Box,0,False,61
"Dell Latitude 7420 14"" Laptop i5-1145G7 2.6GHz 16GB DDR4 256GB NVMe  W11 TOUCH",17999,Dell,0,False,
ASUS ROG Strix Gaming Laptop 32GB RAM 1TB SSD Per-Key RGB Aura Sync,40000,ASUS,0,False,
"Dell Latitude 7480 14"" Intel Core i7 4GB RAM 128GB SSD Windows 11 complete FAST",12000,128 GB,0,False,
HP ELITEBOOK 845 G7 | RYZEN 3 PRO 4450U | 256GB | 16GB | NO OS/ POWER ADAPTER,12999,HP,0,False,
"Lenovo ThinkPad L14 Gen 4 14"" Ryzen 5 Pro 7530U 2.0GHz 256GB SSD 32GB RAM",31000,Lenovo,0,False,
HP ProBook x360 11 G1  Intel Pentium N4200 4GB RAM  128GB SSD  **SEE PHOTOS**,4600,128 GB,0,False,
"HP OmniBook X AI 14-fe0013dx 14"" Touch Elite X1E-78-100 16GB 1TB SSD W11 Laptop",49399,HP,0,False,
Dell Latitude 7420 Laptop 14” FHD Core i7 4.8GHz 16GB RAM 256GB SSD Win 11 Pro,34292,Dell,0,False,
Dell Latitude 7400 Laptop 14” FHD Intel Core i7 16GB RAM 256GB SSD Win 11 Pro,28237,Dell,0,False,
"Lenovo IdeaPad Slim 3x 15.3"" Laptop -  Snapdragon X - 16GB - 1TB SSD - Open Box",37195,Lenovo,0,True,
"Gateway GWTN156-11 15.6"" Laptop Intel CPU 4GB 128GB SSD Windows Blue",13599,128 GB,0,False,
"Dell Latitude 5480 Laptop 2.6 GHz i5-7300u 8GB 256GB SSD Webcam Wi-Fi 14"" Win 10",12999,256 GB,0,False,
Dell Latitude 5410 Laptop 14” FHD Core i7 16GB RAM 512GB SSD Windows 11 Pro HDMI,32326,Dell,0,False,
"Acer Aspire 5 15.6"" Laptop FHD Core i7 16GB RAM 512GB SSD Iris Xe Refurbished",42999,Acer,0,False,
"Dell Latitude 5521 15"" FHD Intel Core i7-11850H 16GB RAm 512gb NVME WIN11 Laptop",37999,512 GB,0,False,
"Dell Latitude 7300 13.3"" Business Laptop Core i5 8GB RAM 256GB SSD Windows 11",19596,Dell,0,False,
"Dell Latitude 7420 14"" i7-1165G7 16GB 512GB SSD FHD Win11 Pro Backlit Keyboard",37999,512 GB,0,False,
2026 Lenovo Business Laptop 15.6 8-Core Ryzen 7 Upto 40GB RAM 2TB SSD Office Pro,47900,Brand New,0,True,
Dell Precision 3560 Laptop 15.6” FHD Core i7 11th Gen 16GB RAM 256GB SSD Win 11,41152,Dell,0,False,
"ASUS ROG Ally 7"" 120Hz FHD Touch AMD Ryzen Z1 16GB 512GB SSD W11H Gaming Console",44999,ASUS,0,False,
Dell Latitude 5290 2-n-1 Tablet i5-8350U 256GB SSD 16GB DDR3 Black-C/S2-Read,6900,256 GB,0,False,
"Acer TravelMate B311-31 11.6"" N100 3.40GHz/8GB/128GB (Black) N23C1 - w/Warranty",10700,Acer,0,False,
"15.6 inch Laptop 16GB+512GB Windows 11 Computers Support WiFi, Bluetooth USB-C",22900,Brand New,0,False,
"2026 ASUS Vivobook Laptop 16"" Intel Core i7 5.0GHz 16GB RAM 512GB SSD Pro+Office",59900,512 GB,0,False,
"2026 Lenovo IdeaPad Laptop Notebook 14"" Intel Processor Up to 20GB RAM & 1TB SSD",27900,Brand New,0,True,
"RNRUO 15.6"" Windows 11 Laptop, Dual 8GB RAM, 256GB SSD, AMD 3020e with 2 Cores u",15400,AMD,0,False,
"Acer Aspire 3 15.6"" Laptop AMD Ryzen3 7320U 2.4GHz 8GB RAM 128GB SSD Refurbished",19999,128 GB,0,False,
"Windows 7 PRO Laptop Notebook PC Computer Dual core, 4GB Ram, 250GB HD DVD/CD",12999,250 GB,0,False,700
Dell Latitude 5440 10-Core i7-1365U 5.20GHz 256GB SSD 16GB RAM Windows 11 Pro,34000,Dell,0,False,79
NIMO 15.6 FHD IPS Student-Laptop-Computer AMD Ryzen 5 32GB RAM 1TB SSD Win 11,39999,1 TB,0,False,
"Acer Swift Go 14"" AI Laptop Qualcomm Snapdragon X+ 16GB RAM 1TB SSD Refurbished",45999,Acer,0,False,
"Dell Latitude 5430 i5-1245U 2.50GHz 16GB RAM 512GB SSD 14"" Windows 11 Pro Laptop",20999,Dell,0,False,
"Acer Chromebook Plus 516 16"" Intel i5 120U 8GB RAM 256GB SSD Iris Xe Refurbished",29999,256 GB,0,False,
HP ELITEBOOK 845 G7 | RYZEN 3 PRO 4450U | 256GB | 16GB | NO OS/ POWER ADAPTER,12999,HP,0,False,
DELL VOSTRO 3400 CORE i5-1135G7 2.40GHZ 8GB RAM 500GB SSD Win 11 - Exce Batt,11995,Dell,1643,False,
Dell Latitude Laptop Light Gaming PC Core i7 16GB RAM 512GB SSD Windows 11 Pro,32333,Dell,0,False,
Acer Chromebook 514 14 NB FHD Intel i3-N305 8GB RAM 512GB SSD Refurbished,19999,Acer,0,False,
"ASUS Chromebook Plus CX 14"" Touchscreen Laptop. Intel Core 3-N355, 256GB, 8GB Ob",15500,256 GB,0,False,
"HP 17-cn0173st 17t Laptop PC 17.3"" 1080P i3 8GB 512GB SSD AX WiFi W11 w/Num Key",25945,HP,0,False,
Dell Latitude 7420 Intel Core i7-1185G7 3.0GHz 16GB RAM 500B SSD WIN 11 PRO,19999,Pre-Owned,,False,
"Acer Nitro V 15.6"" Laptop i5-13420H 16GB RAM 512GB SSD 8GB RTX 5050 Refurbished",69999,Acer,0,False,
"2026 ASUS Laptop Vivobook 16"" 13 Gen Intel i7 Up to 40GB RAM 2TB SSD Win 11 Pro",47900,Brand New,0,True,
"2026 HP Laptop Computer 15.6"" Touch 10-Core Intel i5 Up 64GB RAM 2TB SSD Win Pro",47900,Brand New,0,True,
"Acer C738T 4GB 32GB SSD 2-in-1 TouchScreen  11.6""in.Chromebook",5099,32 GB,0,False,
"Dell Latitude 5420  14"" Laptop i5-1145G7  8GB RAM  256GB SSD Window 11 Pro",18195,256 GB,0,False,
"HP ProBook x360 11 G5 Laptop Celeron N4020 4GB 64GB  11.6"" Touch W11 Pro 2 in 1",8200,64 GB,0,False,110
"Dell Latitude e7270 12"" Laptop Intel Core i5 4GB RAM 128GB SSD Windows 11",10999,Dell,0,True,933
"New ListingDell Latitude 3190 Intel Pentium N4100 , 4GB, 128GB SSD Windows 10",5500,128 GB,800,False,
"Dell Usedc15250Hbtshrck 15.6"" Intel® Core™ 3-100U, 6 cores 512 GB SSD 8 GB DDR4",34999,Dell,0,True,
"New ListingLenovo ThinkPad T490 14"" Laptop | Intel Core i5-8365U, 16GB, 256GB NVme, Win 11",16000,Lenovo,1585,False,
"ASUS - CX14 14"" FHD Chromebook Laptop - Intel Celeron - 4GB Memory - 64GB eMM...",27900,ASUS,0,False,151
"Dell Latitude 3120  11.6"" Laptop Pentium N6000  8GB RAM 256GB SSD  Win 11 Pro",10800,256 GB,0,False,50
"15.6"" HP ProBook Laptop: Intel i5-6200U, 16GB RAM~256GB SSD, ZORIN CORE O.S!",19719,HP,0,True,286
"ASUS Chromebook Plus CX 14"" Touchscreen Laptop. Intel Core 3-N355, 256GB, 8GB Ob",15500,256 GB,0,False,
"Dell Latitude 5440 i7-1355U 1.7GHz 32GB 512GB NVMe 14"" Win 11 Pro: Excellent",38900,Dell,0,True,
"HP EliteBook 840 G8 14"" 512GB i5-1145G7 WIN11P, Silver",32000,512 GB,0,True,
New ListingDell Latitude 5540 i5-1345U 13th Gen 8GB RAM 256GB SSD Silver,28499,256 GB,0,False,
"Dell Latitude E5470 14"" Laptop Intel Core i5 8GB RAM 512GB SSD Windows 10 HDMI",14995,512 GB,0,False,
"14"" Dell Latitude Laptop i5 Dual Core  Up To 16GB RAM 1TB HDD Zorin Core Edition",11985,Pre-Owned,585,False,
"Panasonic ToughPad FZ-M1 7"" i5 8GB 128GB SSD Windows 10 Pro Rugged Laptop Tablet",13000,Panasonic,0,True,136
"Dell Latitude 5420 14"" Touch Core i5-1145G7 16GB Ram 256GB SSD  W11 Pro ****",19800,256 GB,0,True,66
"Acer Swift 16"" AI Copilot+PC OLED Intel Ultra7 256V 16GB RAM 1TB SSD Refurbished",65999,Acer,0,True,455
"HP EliteBook 830 G6 Laptop i5 8365U 1.60GHZ 14"" FHD 16GB 256GB NVMe Windows 11",19999,HP,0,True,
"Lenovo IdeaPad 3 15IAU7 15.6"" Laptop Intel i5-1235U 8GB RAM 512GB SSD W11H",31999,Lenovo,0,True,
"Dell Latitude 3189 11.6"" 2-in-1 Touch Laptop Celeron 4GB 64GB SSD Windows 11",9999,64 GB,0,False,
"HP - 14"" Laptop - Intel Celeron N4500 2021 - 4GB Memory - 64GB eMMC - Snowfla...",19999,HP,0,False,1344
Dell 16 DC16255 Touch Screen *3.3GHz AMD Ryzen 7 250/16GB RAM/1TB SSD Good,39500,1 TB,0,False,
"Dell Precision 5470 14"" QHD+ Touch PC Intel i5-12500H 8GB 256GB SSD WIN 11 PRO",39999,Dell,0,True,
"Dell - Plus - Copilot+ PC - 16"" 2K 2-in-1 Touchscreen Laptop - Intel Core Ult...",109999,Dell,0,False,243
"ASUS Vivobook FHD 15.6"" Laptop, Intel Core 5 120U, 16GB RAM, 512 GB SSD, Backlit",34888,512 GB,0,False,17
"Lenovo 100e 2nd Gen 11.6"" AMD 3015e @ 1.20GHz 4GB RAM 64GB Win11Pro LAPTOP.",4999,64 GB,0,False,74
"Dell Latitude 5410 14"" Laptop i7 10th Gen 256GB SSD 8GB RAM Win 11 Pro (Z3E2)",19495,Dell,0,True,
"New ListingAcer Chromebook Spin 713 CP713-2W 13.5"" (256GB SSD, Intel Core i5 10th Gen.,...",12499,Acer,1000,False,
"Dell Latitude 5300 12.5"" Intel Core i5-8th, 1.6GHz, 8GB) 128GBSSD Windows 11pro",13500,128 GB,0,False,
"Acer Chromebook Plus 516 16"" Intel i5 120U 8GB RAM 256GB SSD Iris Xe Refurbished",29999,256 GB,0,True,357
"Lenovo Chromebook 300e 2nd Gen 2-in-1 11.6"" Touch 4GB 32GB X2 1.1GHz, Black",4900,32 GB,0,False,44
"Lenovo ThinkPad T14 Touch 14"" Intel Core i7 4.90 GHz 48GB RAM 4TB SSD Win 11 Pro",35999,Very Good - Refurbished,0,True,
"Maxvelth Laptop 14"" 32gb 1TB Pentium Gold 6500Y, FHD Display, 5000mAh - SEALED!",24999,1 TB,0,True,
"Lenovo ThinkPad T490 Laptop i5 8265U 1.60GHZ 14"" FHD 8GB 256GB NVMe Windows 11",16999,Lenovo,0,True,
"Dell Latitude 7430 14 7430 14"" 32GB 512GB, Black",32500,512 GB,0,True,
Hp 350 G1 Laptop,19998,HP,1705,False,
"HP EliteBook 850 G5 15.6""  i5 1.60GHZ  16GB  256GB SSD",24999,256 GB,0,True,368
"Dell Latitude 5491 14""  8th i7-2.6GHz 16GB RAM 256SS NVIDIA Geforce Max130",18900,256 GB,0,False,
Panasonic Toughbook CF-33 Core i5 6300U 2.4GHz 8GB 512GB SSD Win 10 Pro,35500,Panasonic,0,True,
"15.6"" FHD Gaming Laptop 8 Cores AMD Ryzen 7 Pro 6850U 32GB LPDDR5 RAM 1TB SSD",53999,1.1 TB,0,True,
"RNRUO 15.6"" Windows 11 Laptop, Dual 8GB RAM, 256GB SSD, AMD 3020e with 2 Cores u",15400,AMD,0,False,
"Lenovo IdeaPad 5i [2-in-1]  [14""] [Intel Core Ultra 5 AI] [8GB Ram] [512 SSD]",45999,512 GB,0,False,
"HP 15.6"" FHD Intel 8-Core i3-N305 16GB 512GB PCIe SSD Webcam FPReader Windows 11",34900,HP,0,True,
"HP 17.3"" FHD Laptop, Intel Core i3-N305, 8GB RAM, 512GB SSD, Windows 11 Home",37900,512 GB,0,True,29
"Dell Latitude 5420 14"" Touch Laptop i5-1145G7 16GB RAM 256GB SSD Windows 11 Pro",19895,256 GB,0,False,443
"Lenovo IdeaPad Slim 3 15.6"" FHD Laptop Intel N100 4GB RAM 128GB Storage - New",18500,Lenovo,0,True,
"Acer Chromebook 315 15.6"" FHD Intel Celeron N4500 4GB RAM 64GB Refurbished",10999,64 GB,0,True,116
"DELL PRECISION 7560 15.6"" i5-11500H 2.9GHz 32GB/512GB m2 SSD UBUNTU Laptop + AC",28499,Dell,,True,
HP EliteBook 8470p Intel Core i5-3RD GEN 2.60GHz 4GB 128GB SSD laptop WIN 10,11000,HP,0,True,20
"Dell Chromebook 3100 2-in-1 11.6"" Touchscreen Laptop 4GB RAM 32GB SSD WiFi Webca",7999,32 GB,0,True,
"Acer Aspire A14 14"" Laptop 1920x1200 400Nit 60Hz 5ms NX.JK7AA.003 Refurbished",60399,Acer,0,True,7
"Dell DC15250 15.6"" FHD Touchscreen Laptop Intel i7-1355U 16GB RAM 1tb SSD Good",37500,1 TB,0,False,12
"Dell Latitude 7480 i5-6300U 14"" Windows 11 Pro 25H2 Laptop 256GB  SSD 16GB RAM",17900,Dell,0,True,
Panasonic Toughbook CF-33 Core i5 6300U 2.4GHz 8GB No SSD,19350,8 GB,0,False,
New ListingDell Latitude 7200 (2 in 1) Detachable 12.3 inch FHD Laptop 16 GB 512 GB,21999,512 GB,899,False,
Dell Precision 3570 i5-1245U 12th Gen NVIDIA GPU NO HD/RAM OR AC #z8,14999,Dell,0,False,
New ListingHP Stream 14-CB122DS Laptop - 14-inch HD 1366x768 Display - Intel 519N2UA,12899,64 GB,1204,False,
"16"" Notebook PC Core i5 3.6GHz Win11 Pro BT5.0 Wi-Fi",60518,512 GB,0,False,
Dell Gaming Laptop Intel i7- 16 GB RAM   500GB SSD Drive Windows 11 Office,31900,500 GB,2500,False,
Dell Latitude 7490 Intel Core i5 16G 256G Windows 11 Wifi BT MS Office 21 Laptop,22499,256 GB,0,False,34
Dell Latitude 5420 14” FHD Intel i7 11th Gen 16GB RAM 512GB NVMe SSD Windows 11,23749,512 GB,0,True,
HP ProBook 450 G5 Business Laptop 15.6” Core i5 16GB RAM 512GB SSD Win 11 Pro,30456,HP,0,True,40
"Evolve III Maestro 11.6'' (64GB eMMC, Intel Celeron N3450, 1.1GHz, 4GB RAM)...",9000,64 GB,1278,False,
"Dell Chromebook 3100 (11.6"", Intel Celeron, 4GB RAM, 16GB, ChromeOS) NO  Charger",2999,Dell,0,False,
New ListingDell 1VVV7 128GB 6G 7mm 2.5IN SSD,2295,Dell,0,True,
"Acer TravelMate B311-31 11.6"" N100 3.40GHz/8GB/128GB (Black) N23C1 - w/Warranty",10700,Acer,0,True,138
"11.6"" 128GB Windows 11 Pro Laptop-pls see details in description-007",7999,Unbranded,0,False,
